"Hour", "Element", "Normal Amps", "Emerg Amps", "% Normal", "% Emerg", "kVBase"
3162, "Line.L3", 400, 600, 105.3954, 70.26363, 2.4 
3162, "Line.L7", 400, 600, 103.7923, 69.19485, 2.4 
3162, "Line.SW1", 400, 600, 108.589, 72.39264, 2.4 
3163, "Line.L115", 400, 600, 110.1497, 73.43314, 2.4 
3163, "Line.L3", 400, 600, 106.9112, 71.2741, 2.4 
3163, "Line.L7", 400, 600, 105.2851, 70.19008, 2.4 
3163, "Line.SW1", 400, 600, 110.1497, 73.43314, 2.4 
3164, "Line.L115", 400, 600, 110.9399, 73.95995, 2.4 
3164, "Line.L3", 400, 600, 107.6786, 71.7857, 2.4 
3164, "Line.L7", 400, 600, 106.041, 70.69397, 2.4 
3164, "Line.SW1", 400, 600, 110.9399, 73.95996, 2.4 
3165, "Line.L115", 400, 600, 117.1269, 78.08461, 2.4 
3165, "Line.L3", 400, 600, 113.7056, 75.80371, 2.4 
3165, "Line.L7", 400, 600, 111.9868, 74.65788, 2.4 
3165, "Line.L10", 400, 600, 103.3319, 68.88796, 2.4 
3165, "Line.SW1", 400, 600, 117.1269, 78.08461, 2.4 
3166, "Line.L115", 400, 600, 112.085, 74.72333, 2.4 
3166, "Line.L3", 400, 600, 108.8072, 72.53812, 2.4 
3166, "Line.L7", 400, 600, 107.1613, 71.44089, 2.4 
3166, "Line.SW1", 400, 600, 112.085, 74.72333, 2.4 
3177, "Line.L115", 400, 600, 100.3719, 66.91463, 2.4 
3177, "Line.SW1", 400, 600, 100.3719, 66.91463, 2.4 
3178, "Line.L115", 400, 600, 102.8851, 68.59006, 2.4 
3178, "Line.SW1", 400, 600, 102.8851, 68.59006, 2.4 
3179, "Line.L115", 400, 600, 104.2581, 69.50538, 2.4 
3179, "Line.L3", 400, 600, 101.1901, 67.46004, 2.4 
3179, "Line.SW1", 400, 600, 104.2581, 69.50538, 2.4 
3180, "Line.L115", 400, 600, 104.8117, 69.87444, 2.4 
3180, "Line.L3", 400, 600, 101.7275, 67.81835, 2.4 
3180, "Line.L7", 400, 600, 100.1799, 66.78658, 2.4 
3180, "Line.SW1", 400, 600, 104.8117, 69.87444, 2.4 
3181, "Line.L115", 400, 600, 102.9663, 68.64418, 2.4 
3181, "Line.SW1", 400, 600, 102.9663, 68.64418, 2.4 
3182, "Line.L115", 400, 600, 103.0171, 68.67804, 2.4 
3182, "Line.SW1", 400, 600, 103.0171, 68.67804, 2.4 
3183, "Line.L115", 400, 600, 101.5875, 67.72501, 2.4 
3183, "Line.SW1", 400, 600, 101.5875, 67.72501, 2.4 
3184, "Line.L115", 400, 600, 100.2925, 66.86166, 2.4 
3184, "Line.SW1", 400, 600, 100.2925, 66.86166, 2.4 
3185, "Line.L115", 400, 600, 100.1036, 66.73574, 2.4 
3185, "Line.SW1", 400, 600, 100.1036, 66.73574, 2.4 
3186, "Line.L115", 400, 600, 101.2772, 67.51811, 2.4 
3186, "Line.SW1", 400, 600, 101.2772, 67.51811, 2.4 
3187, "Line.L115", 400, 600, 101.4197, 67.61316, 2.4 
3187, "Line.SW1", 400, 600, 101.4197, 67.61316, 2.4 
3188, "Line.L115", 400, 600, 101.5009, 67.66729, 2.4 
3188, "Line.SW1", 400, 600, 101.5009, 67.66729, 2.4 
3189, "Line.L115", 400, 600, 110.6976, 73.79837, 2.4 
3189, "Line.L3", 400, 600, 107.4432, 71.62881, 2.4 
3189, "Line.L7", 400, 600, 105.8092, 70.53945, 2.4 
3189, "Line.SW1", 400, 600, 110.6976, 73.79837, 2.4 
3190, "Line.L115", 400, 600, 108.3439, 72.22928, 2.4 
3190, "Line.L3", 400, 600, 105.1577, 70.10512, 2.4 
3190, "Line.L7", 400, 600, 103.5582, 69.03879, 2.4 
3190, "Line.SW1", 400, 600, 108.3439, 72.22928, 2.4 
3203, "Line.L115", 400, 600, 102.4262, 68.28412, 2.4 
3203, "Line.SW1", 400, 600, 102.4262, 68.28412, 2.4 
3204, "Line.L115", 400, 600, 102.9806, 68.65371, 2.4 
3204, "Line.SW1", 400, 600, 102.9806, 68.65371, 2.4 
3205, "Line.L115", 400, 600, 102.6363, 68.42422, 2.4 
3205, "Line.SW1", 400, 600, 102.6363, 68.42422, 2.4 
3206, "Line.L115", 400, 600, 102.1968, 68.13122, 2.4 
3206, "Line.SW1", 400, 600, 102.1968, 68.13122, 2.4 
3207, "Line.L115", 400, 600, 101.181, 67.45397, 2.4 
3207, "Line.SW1", 400, 600, 101.181, 67.45397, 2.4 
3208, "Line.L115", 400, 600, 100.878, 67.25199, 2.4 
3208, "Line.SW1", 400, 600, 100.878, 67.25199, 2.4 
3210, "Line.L115", 400, 600, 100.8964, 67.26428, 2.4 
3210, "Line.SW1", 400, 600, 100.8964, 67.26428, 2.4 
3211, "Line.L115", 400, 600, 100.3934, 66.92892, 2.4 
3211, "Line.SW1", 400, 600, 100.3934, 66.92892, 2.4 
3213, "Line.L115", 400, 600, 107.239, 71.49268, 2.4 
3213, "Line.L3", 400, 600, 104.0845, 69.38968, 2.4 
3213, "Line.L7", 400, 600, 102.5012, 68.3341, 2.4 
3213, "Line.SW1", 400, 600, 107.239, 71.49268, 2.4 
3214, "Line.L115", 400, 600, 104.4549, 69.63658, 2.4 
3214, "Line.L3", 400, 600, 101.3812, 67.58744, 2.4 
3214, "Line.SW1", 400, 600, 104.4549, 69.63658, 2.4 
3227, "Line.L115", 400, 600, 102.3063, 68.2042, 2.4 
3227, "Line.SW1", 400, 600, 102.3063, 68.2042, 2.4 
3228, "Line.L115", 400, 600, 103.2846, 68.85638, 2.4 
3228, "Line.L3", 400, 600, 100.2449, 66.82993, 2.4 
3228, "Line.SW1", 400, 600, 103.2846, 68.85638, 2.4 
3229, "Line.L115", 400, 600, 102.2454, 68.16363, 2.4 
3229, "Line.SW1", 400, 600, 102.2454, 68.16363, 2.4 
3230, "Line.L115", 400, 600, 101.1929, 67.46194, 2.4 
3230, "Line.SW1", 400, 600, 101.1929, 67.46195, 2.4 
3237, "Line.L115", 400, 600, 102.4866, 68.32442, 2.4 
3237, "Line.SW1", 400, 600, 102.4866, 68.32442, 2.4 
3238, "Line.L115", 400, 600, 102.8808, 68.58718, 2.4 
3238, "Line.SW1", 400, 600, 102.8808, 68.58718, 2.4 
3286, "Line.L115", 400, 600, 100.9006, 67.26709, 2.4 
3286, "Line.SW1", 400, 600, 100.9006, 67.26709, 2.4 
3299, "Line.L115", 400, 600, 101.842, 67.89466, 2.4 
3299, "Line.SW1", 400, 600, 101.842, 67.89466, 2.4 
3300, "Line.L115", 400, 600, 103.9888, 69.32587, 2.4 
3300, "Line.L3", 400, 600, 100.9286, 67.28573, 2.4 
3300, "Line.SW1", 400, 600, 103.9888, 69.32587, 2.4 
3301, "Line.L115", 400, 600, 104.1697, 69.44647, 2.4 
3301, "Line.L3", 400, 600, 101.1044, 67.40292, 2.4 
3301, "Line.SW1", 400, 600, 104.1697, 69.44647, 2.4 
3302, "Line.L115", 400, 600, 104.2166, 69.47771, 2.4 
3302, "Line.L3", 400, 600, 101.1499, 67.43325, 2.4 
3302, "Line.SW1", 400, 600, 104.2166, 69.47771, 2.4 
3303, "Line.L115", 400, 600, 102.7967, 68.53111, 2.4 
3303, "Line.SW1", 400, 600, 102.7967, 68.53111, 2.4 
3304, "Line.L115", 400, 600, 101.2813, 67.52083, 2.4 
3304, "Line.SW1", 400, 600, 101.2813, 67.52083, 2.4 
3305, "Line.L115", 400, 600, 101.8752, 67.91682, 2.4 
3305, "Line.SW1", 400, 600, 101.8752, 67.91682, 2.4 
3306, "Line.L115", 400, 600, 103.1115, 68.74099, 2.4 
3306, "Line.L3", 400, 600, 100.0769, 66.71791, 2.4 
3306, "Line.SW1", 400, 600, 103.1115, 68.74099, 2.4 
3307, "Line.L115", 400, 600, 102.7581, 68.50543, 2.4 
3307, "Line.SW1", 400, 600, 102.7581, 68.50543, 2.4 
3308, "Line.L115", 400, 600, 101.6614, 67.77426, 2.4 
3308, "Line.SW1", 400, 600, 101.6614, 67.77426, 2.4 
3309, "Line.L115", 400, 600, 109.1657, 72.77713, 2.4 
3309, "Line.L3", 400, 600, 105.9557, 70.6371, 2.4 
3309, "Line.L7", 400, 600, 104.3441, 69.56272, 2.4 
3309, "Line.SW1", 400, 600, 109.1657, 72.77713, 2.4 
3310, "Line.L115", 400, 600, 107.8105, 71.8737, 2.4 
3310, "Line.L3", 400, 600, 104.6398, 69.75985, 2.4 
3310, "Line.L7", 400, 600, 103.0481, 68.69874, 2.4 
3310, "Line.SW1", 400, 600, 107.8105, 71.8737, 2.4 
3323, "Line.L115", 400, 600, 100.4367, 66.95777, 2.4 
3323, "Line.SW1", 400, 600, 100.4367, 66.95777, 2.4 
3324, "Line.L115", 400, 600, 101.5035, 67.66899, 2.4 
3324, "Line.SW1", 400, 600, 101.5035, 67.66899, 2.4 
3325, "Line.L115", 400, 600, 101.0002, 67.33349, 2.4 
3325, "Line.SW1", 400, 600, 101.0002, 67.33349, 2.4 
3326, "Line.L115", 400, 600, 101.0676, 67.37841, 2.4 
3326, "Line.SW1", 400, 600, 101.0676, 67.37841, 2.4 
3327, "Line.L115", 400, 600, 100.5841, 67.05609, 2.4 
3327, "Line.SW1", 400, 600, 100.5841, 67.05609, 2.4 
3330, "Line.L115", 400, 600, 100.5933, 67.06222, 2.4 
3330, "Line.SW1", 400, 600, 100.5933, 67.06222, 2.4 
3331, "Line.L115", 400, 600, 100.1105, 66.74035, 2.4 
3331, "Line.SW1", 400, 600, 100.1105, 66.74035, 2.4 
3332, "Line.L115", 400, 600, 101.3641, 67.57605, 2.4 
3332, "Line.SW1", 400, 600, 101.3641, 67.57605, 2.4 
3333, "Line.L115", 400, 600, 107.3151, 71.54342, 2.4 
3333, "Line.L3", 400, 600, 104.1586, 69.43904, 2.4 
3333, "Line.L7", 400, 600, 102.5741, 68.38275, 2.4 
3333, "Line.SW1", 400, 600, 107.3151, 71.54342, 2.4 
3334, "Line.L115", 400, 600, 105.9158, 70.61052, 2.4 
3334, "Line.L3", 400, 600, 102.7999, 68.53324, 2.4 
3334, "Line.L7", 400, 600, 101.236, 67.49069, 2.4 
3334, "Line.SW1", 400, 600, 105.9158, 70.61052, 2.4 
3347, "Line.L115", 400, 600, 101.0209, 67.34726, 2.4 
3347, "Line.SW1", 400, 600, 101.0209, 67.34726, 2.4 
3348, "Line.L115", 400, 600, 102.0242, 68.01616, 2.4 
3348, "Line.SW1", 400, 600, 102.0242, 68.01616, 2.4 
3349, "Line.L115", 400, 600, 101.2555, 67.50364, 2.4 
3349, "Line.SW1", 400, 600, 101.2555, 67.50364, 2.4 
3350, "Line.L115", 400, 600, 101.8636, 67.90909, 2.4 
3350, "Line.SW1", 400, 600, 101.8636, 67.90909, 2.4 
3351, "Line.L115", 400, 600, 101.2434, 67.49559, 2.4 
3351, "Line.SW1", 400, 600, 101.2434, 67.49559, 2.4 
3354, "Line.L115", 400, 600, 100.5678, 67.04518, 2.4 
3354, "Line.SW1", 400, 600, 100.5678, 67.04518, 2.4 
3355, "Line.L115", 400, 600, 100.0184, 66.6789, 2.4 
3355, "Line.SW1", 400, 600, 100.0184, 66.6789, 2.4 
3357, "Line.L115", 400, 600, 106.0483, 70.69884, 2.4 
3357, "Line.L3", 400, 600, 102.9284, 68.61891, 2.4 
3357, "Line.L7", 400, 600, 101.3626, 67.57503, 2.4 
3357, "Line.SW1", 400, 600, 106.0483, 70.69884, 2.4 
3358, "Line.L115", 400, 600, 106.432, 70.95467, 2.4 
3358, "Line.L3", 400, 600, 103.301, 68.86733, 2.4 
3358, "Line.L7", 400, 600, 101.7295, 67.81969, 2.4 
3358, "Line.SW1", 400, 600, 106.432, 70.95467, 2.4 
3371, "Line.L115", 400, 600, 101.4407, 67.62712, 2.4 
3371, "Line.SW1", 400, 600, 101.4407, 67.62712, 2.4 
3372, "Line.L115", 400, 600, 103.11, 68.73997, 2.4 
3372, "Line.L3", 400, 600, 100.0754, 66.7169, 2.4 
3372, "Line.SW1", 400, 600, 103.11, 68.73997, 2.4 
3373, "Line.L115", 400, 600, 102.1238, 68.08251, 2.4 
3373, "Line.SW1", 400, 600, 102.1238, 68.08251, 2.4 
3374, "Line.L115", 400, 600, 101.6476, 67.7651, 2.4 
3374, "Line.SW1", 400, 600, 101.6476, 67.7651, 2.4 
3375, "Line.L115", 400, 600, 101.3464, 67.56425, 2.4 
3375, "Line.SW1", 400, 600, 101.3464, 67.56425, 2.4 
3376, "Line.L115", 400, 600, 100.4124, 66.94161, 2.4 
3376, "Line.SW1", 400, 600, 100.4124, 66.94161, 2.4 
3378, "Line.L115", 400, 600, 100.0044, 66.66962, 2.4 
3378, "Line.SW1", 400, 600, 100.0044, 66.66962, 2.4 
3381, "Line.L115", 400, 600, 105.5606, 70.37374, 2.4 
3381, "Line.L3", 400, 600, 102.4549, 68.30324, 2.4 
3381, "Line.L7", 400, 600, 100.8962, 67.26414, 2.4 
3381, "Line.SW1", 400, 600, 105.5606, 70.37374, 2.4 
3382, "Line.L115", 400, 600, 105.7244, 70.48292, 2.4 
3382, "Line.L3", 400, 600, 102.6139, 68.40927, 2.4 
3382, "Line.L7", 400, 600, 101.0529, 67.36857, 2.4 
3382, "Line.SW1", 400, 600, 105.7244, 70.48292, 2.4 
3395, "Line.L115", 400, 600, 101.5796, 67.7197, 2.4 
3395, "Line.SW1", 400, 600, 101.5796, 67.7197, 2.4 
3396, "Line.L115", 400, 600, 102.3375, 68.22499, 2.4 
3396, "Line.SW1", 400, 600, 102.3375, 68.22499, 2.4 
3397, "Line.L115", 400, 600, 101.9942, 67.99615, 2.4 
3397, "Line.SW1", 400, 600, 101.9942, 67.99615, 2.4 
3398, "Line.L115", 400, 600, 101.313, 67.54201, 2.4 
3398, "Line.SW1", 400, 600, 101.313, 67.54201, 2.4 
3399, "Line.L115", 400, 600, 100.0785, 66.71901, 2.4 
3399, "Line.SW1", 400, 600, 100.0785, 66.71901, 2.4 
3405, "Line.L115", 400, 600, 100.1579, 66.77194, 2.4 
3405, "Line.SW1", 400, 600, 100.1579, 66.77194, 2.4 
3406, "Line.L115", 400, 600, 100.6313, 67.08755, 2.4 
3406, "Line.SW1", 400, 600, 100.6313, 67.08755, 2.4 
3491, "Line.L115", 400, 600, 100.3046, 66.86974, 2.4 
3491, "Line.SW1", 400, 600, 100.3046, 66.86974, 2.4 
3492, "Line.L115", 400, 600, 100.4664, 66.97759, 2.4 
3492, "Line.SW1", 400, 600, 100.4664, 66.97759, 2.4 
3498, "Line.L115", 400, 600, 100.2768, 66.85117, 2.4 
3498, "Line.SW1", 400, 600, 100.2768, 66.85117, 2.4 
3499, "Line.L115", 400, 600, 101.9064, 67.93759, 2.4 
3499, "Line.SW1", 400, 600, 101.9064, 67.93759, 2.4 
3501, "Line.L115", 400, 600, 105.4335, 70.28897, 2.4 
3501, "Line.L3", 400, 600, 102.3314, 68.22094, 2.4 
3501, "Line.L7", 400, 600, 100.7746, 67.1831, 2.4 
3501, "Line.SW1", 400, 600, 105.4335, 70.28897, 2.4 
3502, "Line.L115", 400, 600, 104.117, 69.41135, 2.4 
3502, "Line.L3", 400, 600, 101.0533, 67.36888, 2.4 
3502, "Line.SW1", 400, 600, 104.117, 69.41135, 2.4 
3514, "Line.L115", 400, 600, 100.0603, 66.70683, 2.4 
3514, "Line.SW1", 400, 600, 100.0603, 66.70683, 2.4 
3515, "Line.L115", 400, 600, 101.8807, 67.92048, 2.4 
3515, "Line.SW1", 400, 600, 101.8807, 67.92048, 2.4 
3516, "Line.L115", 400, 600, 102.4865, 68.32432, 2.4 
3516, "Line.SW1", 400, 600, 102.4865, 68.32432, 2.4 
3517, "Line.L115", 400, 600, 103.2962, 68.8641, 2.4 
3517, "Line.L3", 400, 600, 100.2561, 66.83742, 2.4 
3517, "Line.SW1", 400, 600, 103.2962, 68.8641, 2.4 
3518, "Line.L115", 400, 600, 101.9112, 67.94078, 2.4 
3518, "Line.SW1", 400, 600, 101.9112, 67.94078, 2.4 
3519, "Line.L115", 400, 600, 102.9093, 68.6062, 2.4 
3519, "Line.SW1", 400, 600, 102.9093, 68.6062, 2.4 
3520, "Line.L115", 400, 600, 103.1207, 68.74712, 2.4 
3520, "Line.L3", 400, 600, 100.0857, 66.72383, 2.4 
3520, "Line.SW1", 400, 600, 103.1207, 68.74712, 2.4 
3521, "Line.L115", 400, 600, 104.3568, 69.57121, 2.4 
3521, "Line.L3", 400, 600, 101.2858, 67.52389, 2.4 
3521, "Line.SW1", 400, 600, 104.3568, 69.57121, 2.4 
3522, "Line.L115", 400, 600, 109.5789, 73.05258, 2.4 
3522, "Line.L3", 400, 600, 106.3568, 70.90452, 2.4 
3522, "Line.L7", 400, 600, 104.7391, 69.82607, 2.4 
3522, "Line.SW1", 400, 600, 109.5789, 73.05258, 2.4 
3523, "Line.L115", 400, 600, 113.7422, 75.82814, 2.4 
3523, "Line.L3", 400, 600, 110.4037, 73.60249, 2.4 
3523, "Line.L7", 400, 600, 108.7271, 72.48471, 2.4 
3523, "Line.L10", 400, 600, 100.3329, 66.8886, 2.4 
3523, "Line.SW1", 400, 600, 113.7422, 75.82814, 2.4 
3524, "Line.L115", 400, 600, 110.2943, 73.52952, 2.4 
3524, "Line.L3", 400, 600, 107.055, 71.36997, 2.4 
3524, "Line.L7", 400, 600, 105.4286, 70.28575, 2.4 
3524, "Line.SW1", 400, 600, 110.2943, 73.52952, 2.4 
3525, "Line.L115", 400, 600, 112.8137, 75.20912, 2.4 
3525, "Line.L3", 400, 600, 109.5018, 73.00119, 2.4 
3525, "Line.L7", 400, 600, 107.8386, 71.89241, 2.4 
3525, "Line.SW1", 400, 600, 112.8137, 75.20912, 2.4 
3526, "Line.L115", 400, 600, 107.1042, 71.40278, 2.4 
3526, "Line.L3", 400, 600, 103.957, 69.30469, 2.4 
3526, "Line.L7", 400, 600, 102.3775, 68.25166, 2.4 
3526, "Line.SW1", 400, 600, 107.1042, 71.40278, 2.4 
3537, "Line.L115", 400, 600, 100.2003, 66.80019, 2.4 
3537, "Line.SW1", 400, 600, 100.2003, 66.80019, 2.4 
3538, "Line.L115", 400, 600, 103.0798, 68.71987, 2.4 
3538, "Line.L3", 400, 600, 100.0496, 66.69976, 2.4 
3538, "Line.SW1", 400, 600, 103.0798, 68.71987, 2.4 
3539, "Line.L115", 400, 600, 105.3571, 70.23807, 2.4 
3539, "Line.L3", 400, 600, 102.2606, 68.17371, 2.4 
3539, "Line.L7", 400, 600, 100.7067, 67.13781, 2.4 
3539, "Line.SW1", 400, 600, 105.3571, 70.23807, 2.4 
3540, "Line.L115", 400, 600, 106.9051, 71.27004, 2.4 
3540, "Line.L3", 400, 600, 103.7637, 69.17579, 2.4 
3540, "Line.L7", 400, 600, 102.1871, 68.12471, 2.4 
3540, "Line.SW1", 400, 600, 106.9051, 71.27004, 2.4 
3541, "Line.L115", 400, 600, 106.9687, 71.31249, 2.4 
3541, "Line.L3", 400, 600, 103.8256, 69.21707, 2.4 
3541, "Line.L7", 400, 600, 102.2481, 68.16539, 2.4 
3541, "Line.SW1", 400, 600, 106.9687, 71.31249, 2.4 
3542, "Line.L115", 400, 600, 106.4362, 70.95747, 2.4 
3542, "Line.L3", 400, 600, 103.3086, 68.87237, 2.4 
3542, "Line.L7", 400, 600, 101.7389, 67.82592, 2.4 
3542, "Line.SW1", 400, 600, 106.4362, 70.95747, 2.4 
3543, "Line.L115", 400, 600, 104.9761, 69.98409, 2.4 
3543, "Line.L3", 400, 600, 101.8909, 67.92728, 2.4 
3543, "Line.L7", 400, 600, 100.3428, 66.89518, 2.4 
3543, "Line.SW1", 400, 600, 104.9761, 69.98409, 2.4 
3544, "Line.L115", 400, 600, 103.6879, 69.12524, 2.4 
3544, "Line.L3", 400, 600, 100.6401, 67.0934, 2.4 
3544, "Line.SW1", 400, 600, 103.6879, 69.12524, 2.4 
3545, "Line.L115", 400, 600, 102.1595, 68.10633, 2.4 
3545, "Line.SW1", 400, 600, 102.1595, 68.10633, 2.4 
3546, "Line.L115", 400, 600, 102.0848, 68.05654, 2.4 
3546, "Line.SW1", 400, 600, 102.0848, 68.05654, 2.4 
3547, "Line.L115", 400, 600, 103.4695, 68.97966, 2.4 
3547, "Line.L3", 400, 600, 100.4279, 66.95193, 2.4 
3547, "Line.SW1", 400, 600, 103.4695, 68.97966, 2.4 
3548, "Line.L115", 400, 600, 103.4167, 68.94449, 2.4 
3548, "Line.L3", 400, 600, 100.3768, 66.91785, 2.4 
3548, "Line.SW1", 400, 600, 103.4167, 68.94449, 2.4 
3549, "Line.L115", 400, 600, 111.2433, 74.16222, 2.4 
3549, "Line.L3", 400, 600, 107.9767, 71.98449, 2.4 
3549, "Line.L7", 400, 600, 106.3366, 70.89104, 2.4 
3549, "Line.SW1", 400, 600, 111.2433, 74.16222, 2.4 
3550, "Line.L115", 400, 600, 107.7842, 71.85616, 2.4 
3550, "Line.L3", 400, 600, 104.6175, 69.74502, 2.4 
3550, "Line.L7", 400, 600, 103.028, 68.68536, 2.4 
3550, "Line.SW1", 400, 600, 107.7842, 71.85616, 2.4 
3562, "Line.L115", 400, 600, 101.6453, 67.76352, 2.4 
3562, "Line.SW1", 400, 600, 101.6453, 67.76352, 2.4 
3563, "Line.L115", 400, 600, 103.7803, 69.18685, 2.4 
3563, "Line.L3", 400, 600, 100.7261, 67.15075, 2.4 
3563, "Line.SW1", 400, 600, 103.7803, 69.18685, 2.4 
3564, "Line.L115", 400, 600, 104.4116, 69.60773, 2.4 
3564, "Line.L3", 400, 600, 101.3392, 67.55946, 2.4 
3564, "Line.SW1", 400, 600, 104.4116, 69.60773, 2.4 
3565, "Line.L115", 400, 600, 103.3744, 68.91626, 2.4 
3565, "Line.L3", 400, 600, 100.3323, 66.88818, 2.4 
3565, "Line.SW1", 400, 600, 103.3744, 68.91626, 2.4 
3566, "Line.L115", 400, 600, 102.3092, 68.20612, 2.4 
3566, "Line.SW1", 400, 600, 102.3092, 68.20612, 2.4 
3567, "Line.L115", 400, 600, 101.3832, 67.58882, 2.4 
3567, "Line.SW1", 400, 600, 101.3832, 67.58882, 2.4 
3573, "Line.L115", 400, 600, 100.4239, 66.94924, 2.4 
3573, "Line.SW1", 400, 600, 100.4239, 66.94924, 2.4 
3574, "Line.L115", 400, 600, 101.5422, 67.69477, 2.4 
3574, "Line.SW1", 400, 600, 101.5422, 67.69477, 2.4 
3635, "Line.L115", 400, 600, 101.6027, 67.73512, 2.4 
3635, "Line.SW1", 400, 600, 101.6027, 67.73512, 2.4 
3636, "Line.L115", 400, 600, 102.4856, 68.32371, 2.4 
3636, "Line.SW1", 400, 600, 102.4856, 68.32371, 2.4 
3637, "Line.L115", 400, 600, 102.4424, 68.29495, 2.4 
3637, "Line.SW1", 400, 600, 102.4424, 68.29495, 2.4 
3638, "Line.L115", 400, 600, 102.5922, 68.39481, 2.4 
3638, "Line.SW1", 400, 600, 102.5922, 68.39481, 2.4 
3639, "Line.L115", 400, 600, 102.4082, 68.27212, 2.4 
3639, "Line.SW1", 400, 600, 102.4082, 68.27212, 2.4 
3640, "Line.L115", 400, 600, 101.6812, 67.78747, 2.4 
3640, "Line.SW1", 400, 600, 101.6812, 67.78747, 2.4 
3641, "Line.L115", 400, 600, 100.5499, 67.03325, 2.4 
3641, "Line.SW1", 400, 600, 100.5499, 67.03325, 2.4 
3642, "Line.L115", 400, 600, 101.9401, 67.96004, 2.4 
3642, "Line.SW1", 400, 600, 101.9401, 67.96004, 2.4 
3643, "Line.L115", 400, 600, 102.2791, 68.18607, 2.4 
3643, "Line.SW1", 400, 600, 102.2791, 68.18607, 2.4 
3644, "Line.L115", 400, 600, 100.3907, 66.92713, 2.4 
3644, "Line.SW1", 400, 600, 100.3907, 66.92713, 2.4 
3645, "Line.L115", 400, 600, 106.3586, 70.90576, 2.4 
3645, "Line.L3", 400, 600, 103.2297, 68.81979, 2.4 
3645, "Line.L7", 400, 600, 101.6593, 67.77285, 2.4 
3645, "Line.SW1", 400, 600, 106.3586, 70.90576, 2.4 
3646, "Line.L115", 400, 600, 106.4965, 70.99767, 2.4 
3646, "Line.L3", 400, 600, 103.3635, 68.90902, 2.4 
3646, "Line.L7", 400, 600, 101.7911, 67.86072, 2.4 
3646, "Line.SW1", 400, 600, 106.4965, 70.99767, 2.4 
3659, "Line.L115", 400, 600, 100.5862, 67.05749, 2.4 
3659, "Line.SW1", 400, 600, 100.5862, 67.05749, 2.4 
3661, "Line.L115", 400, 600, 102.2849, 68.1899, 2.4 
3661, "Line.SW1", 400, 600, 102.2849, 68.1899, 2.4 
3662, "Line.L115", 400, 600, 102.3054, 68.20357, 2.4 
3662, "Line.SW1", 400, 600, 102.3054, 68.20357, 2.4 
3663, "Line.L115", 400, 600, 101.9365, 67.95763, 2.4 
3663, "Line.SW1", 400, 600, 101.9365, 67.95763, 2.4 
3664, "Line.L115", 400, 600, 100.2418, 66.82783, 2.4 
3664, "Line.SW1", 400, 600, 100.2418, 66.82783, 2.4 
3665, "Line.L115", 400, 600, 100.3395, 66.89302, 2.4 
3665, "Line.SW1", 400, 600, 100.3395, 66.89302, 2.4 
3666, "Line.L115", 400, 600, 101.3418, 67.56122, 2.4 
3666, "Line.SW1", 400, 600, 101.3418, 67.56122, 2.4 
3667, "Line.L115", 400, 600, 101.5527, 67.70182, 2.4 
3667, "Line.SW1", 400, 600, 101.5527, 67.70182, 2.4 
3668, "Line.L115", 400, 600, 103.1796, 68.78642, 2.4 
3668, "Line.L3", 400, 600, 100.143, 66.762, 2.4 
3668, "Line.SW1", 400, 600, 103.1796, 68.78642, 2.4 
3669, "Line.L115", 400, 600, 109.0143, 72.67623, 2.4 
3669, "Line.L3", 400, 600, 105.8087, 70.53911, 2.4 
3669, "Line.L7", 400, 600, 104.1993, 69.4662, 2.4 
3669, "Line.SW1", 400, 600, 109.0143, 72.67623, 2.4 
3670, "Line.L115", 400, 600, 107.5551, 71.70341, 2.4 
3670, "Line.L3", 400, 600, 104.3917, 69.59449, 2.4 
3670, "Line.L7", 400, 600, 102.8038, 68.53588, 2.4 
3670, "Line.SW1", 400, 600, 107.5551, 71.70341, 2.4 
3683, "Line.L115", 400, 600, 102.2681, 68.17872, 2.4 
3683, "Line.SW1", 400, 600, 102.2681, 68.17872, 2.4 
3684, "Line.L115", 400, 600, 103.1919, 68.7946, 2.4 
3684, "Line.L3", 400, 600, 100.1549, 66.76995, 2.4 
3684, "Line.SW1", 400, 600, 103.1919, 68.7946, 2.4 
3685, "Line.L115", 400, 600, 101.8993, 67.93284, 2.4 
3685, "Line.SW1", 400, 600, 101.8993, 67.93284, 2.4 
3686, "Line.L115", 400, 600, 101.8023, 67.8682, 2.4 
3686, "Line.SW1", 400, 600, 101.8023, 67.8682, 2.4 
3687, "Line.L115", 400, 600, 100.7306, 67.15376, 2.4 
3687, "Line.SW1", 400, 600, 100.7306, 67.15376, 2.4 
3688, "Line.L115", 400, 600, 100.4274, 66.95162, 2.4 
3688, "Line.SW1", 400, 600, 100.4274, 66.95162, 2.4 
3689, "Line.L115", 400, 600, 100.3918, 66.92786, 2.4 
3689, "Line.SW1", 400, 600, 100.3918, 66.92786, 2.4 
3690, "Line.L115", 400, 600, 101.4972, 67.66478, 2.4 
3690, "Line.SW1", 400, 600, 101.4972, 67.66478, 2.4 
3691, "Line.L115", 400, 600, 102.0083, 68.00553, 2.4 
3691, "Line.SW1", 400, 600, 102.0083, 68.00553, 2.4 
3692, "Line.L115", 400, 600, 100.5357, 67.02379, 2.4 
3692, "Line.SW1", 400, 600, 100.5357, 67.02379, 2.4 
3693, "Line.L115", 400, 600, 105.5667, 70.37783, 2.4 
3693, "Line.L3", 400, 600, 102.4607, 68.30714, 2.4 
