hour, t(sec), Tap (pu)
0, 2215.00000, 1
0, 2216.00000, 1
0, 2217.00000, 1
0, 2218.00000, 1
0, 2219.00000, 1
0, 2220.00000, 1
0, 2221.00000, 1
0, 2222.00000, 1
0, 2223.00000, 1
0, 2224.00000, 1
0, 2225.00000, 1
0, 2226.00000, 1
0, 2227.00000, 1
0, 2228.00000, 1
0, 2229.00000, 1
0, 2230.00000, 1
0, 2231.00000, 1
0, 2232.00000, 1
0, 2233.00000, 1
0, 2234.00000, 1
0, 2235.00000, 1
0, 2236.00000, 1
0, 2237.00000, 1
0, 2238.00000, 1
0, 2239.00000, 1
0, 2240.00000, 1
0, 2241.00000, 1
0, 2242.00000, 1
0, 2243.00000, 1
0, 2244.00000, 1
0, 2245.00000, 1
0, 2246.00000, 1
0, 2247.00000, 1
0, 2248.00000, 1
0, 2249.00000, 1
0, 2250.00000, 1
0, 2251.00000, 1
0, 2252.00000, 1
0, 2253.00000, 1
0, 2254.00000, 1
0, 2255.00000, 1
0, 2256.00000, 1
0, 2257.00000, 1
0, 2258.00000, 1
0, 2259.00000, 1
0, 2260.00000, 1
0, 2261.00000, 1
0, 2262.00000, 1
0, 2263.00000, 1
0, 2264.00000, 1
0, 2265.00000, 1
0, 2266.00000, 1
0, 2267.00000, 1
0, 2268.00000, 1
0, 2269.00000, 1
0, 2270.00000, 1
0, 2271.00000, 1
0, 2272.00000, 1
0, 2273.00000, 1
0, 2274.00000, 1
0, 2275.00000, 1
0, 2276.00000, 1
0, 2277.00000, 1
0, 2278.00000, 1
0, 2279.00000, 1
0, 2280.00000, 1
0, 2281.00000, 1
0, 2282.00000, 1
0, 2283.00000, 1
0, 2284.00000, 1
0, 2285.00000, 1
0, 2286.00000, 1
0, 2287.00000, 1
0, 2288.00000, 1
0, 2289.00000, 1
0, 2290.00000, 1
0, 2291.00000, 1
0, 2292.00000, 1
0, 2293.00000, 1
0, 2294.00000, 1
0, 2295.00000, 1
0, 2296.00000, 1
0, 2297.00000, 1
0, 2298.00000, 1
0, 2299.00000, 1
0, 2300.00000, 1
0, 2301.00000, 1
0, 2302.00000, 1
0, 2303.00000, 1
0, 2304.00000, 1
0, 2305.00000, 1
0, 2306.00000, 1
0, 2307.00000, 1
0, 2308.00000, 1
0, 2309.00000, 1
0, 2310.00000, 1
0, 2311.00000, 1
0, 2312.00000, 1
0, 2313.00000, 1
0, 2314.00000, 1
0, 2315.00000, 1
0, 2316.00000, 1
0, 2317.00000, 1
0, 2318.00000, 1
0, 2319.00000, 1
0, 2320.00000, 1
0, 2321.00000, 1
0, 2322.00000, 1
0, 2323.00000, 1
0, 2324.00000, 1
0, 2325.00000, 1
0, 2326.00000, 1
0, 2327.00000, 1
0, 2328.00000, 1
0, 2329.00000, 1
0, 2330.00000, 1
0, 2331.00000, 1
0, 2332.00000, 1
0, 2333.00000, 1
0, 2334.00000, 1
0, 2335.00000, 1
0, 2336.00000, 1
0, 2337.00000, 1
0, 2338.00000, 1
0, 2339.00000, 1
0, 2340.00000, 1
0, 2341.00000, 1
0, 2342.00000, 1
0, 2343.00000, 1
0, 2344.00000, 1
0, 2345.00000, 1
0, 2346.00000, 1
0, 2347.00000, 1
0, 2348.00000, 1
0, 2349.00000, 1
0, 2350.00000, 1
0, 2351.00000, 1
0, 2352.00000, 1
0, 2353.00000, 1
0, 2354.00000, 1
0, 2355.00000, 1
0, 2356.00000, 1
0, 2357.00000, 1
0, 2358.00000, 1
0, 2359.00000, 1
0, 2360.00000, 1
0, 2361.00000, 1
0, 2362.00000, 1
0, 2363.00000, 1
0, 2364.00000, 1
0, 2365.00000, 1
0, 2366.00000, 1
0, 2367.00000, 1
0, 2368.00000, 1
0, 2369.00000, 1
0, 2370.00000, 1
0, 2371.00000, 1
0, 2372.00000, 1
0, 2373.00000, 1
0, 2374.00000, 1
0, 2375.00000, 1
0, 2376.00000, 1
0, 2377.00000, 1
0, 2378.00000, 1
0, 2379.00000, 1
0, 2380.00000, 1
0, 2381.00000, 1
0, 2382.00000, 1
0, 2383.00000, 1
0, 2384.00000, 1
0, 2385.00000, 1
0, 2386.00000, 1
0, 2387.00000, 1
0, 2388.00000, 1
0, 2389.00000, 1
0, 2390.00000, 1
0, 2391.00000, 1
0, 2392.00000, 1
0, 2393.00000, 1
0, 2394.00000, 1
0, 2395.00000, 1
0, 2396.00000, 1
0, 2397.00000, 1
0, 2398.00000, 1
0, 2399.00000, 1
0, 2400.00000, 1
0, 2401.00000, 1
0, 2402.00000, 1
0, 2403.00000, 1
0, 2404.00000, 1
0, 2405.00000, 1
0, 2406.00000, 1
0, 2407.00000, 1
0, 2408.00000, 1
0, 2409.00000, 1
0, 2410.00000, 1
0, 2411.00000, 1
0, 2412.00000, 1
0, 2413.00000, 1
0, 2414.00000, 1
0, 2415.00000, 1
0, 2416.00000, 1
0, 2417.00000, 1
0, 2418.00000, 1
0, 2419.00000, 1
0, 2420.00000, 1
0, 2421.00000, 1
0, 2422.00000, 1
0, 2423.00000, 1
0, 2424.00000, 1
0, 2425.00000, 1
0, 2426.00000, 1
0, 2427.00000, 1
0, 2428.00000, 1
0, 2429.00000, 1
0, 2430.00000, 1
0, 2431.00000, 1
0, 2432.00000, 1
0, 2433.00000, 1
0, 2434.00000, 1
0, 2435.00000, 1
0, 2436.00000, 1
0, 2437.00000, 1
0, 2438.00000, 1
0, 2439.00000, 1
0, 2440.00000, 1
0, 2441.00000, 1
0, 2442.00000, 1
0, 2443.00000, 1
0, 2444.00000, 1
0, 2445.00000, 1
0, 2446.00000, 1
0, 2447.00000, 1
0, 2448.00000, 1
0, 2449.00000, 1
0, 2450.00000, 1
0, 2451.00000, 1
0, 2452.00000, 1
0, 2453.00000, 1
0, 2454.00000, 1
0, 2455.00000, 1
0, 2456.00000, 1
0, 2457.00000, 1
0, 2458.00000, 1
0, 2459.00000, 1
0, 2460.00000, 1
0, 2461.00000, 1
0, 2462.00000, 1
0, 2463.00000, 1
0, 2464.00000, 1
0, 2465.00000, 1
0, 2466.00000, 1
0, 2467.00000, 1
0, 2468.00000, 1
0, 2469.00000, 1
0, 2470.00000, 1
0, 2471.00000, 1
0, 2472.00000, 1
0, 2473.00000, 1
0, 2474.00000, 1
0, 2475.00000, 1
0, 2476.00000, 1
0, 2477.00000, 1
0, 2478.00000, 1
0, 2479.00000, 1
0, 2480.00000, 1
0, 2481.00000, 1
0, 2482.00000, 1
0, 2483.00000, 1
0, 2484.00000, 1
0, 2485.00000, 1
0, 2486.00000, 1
0, 2487.00000, 1
0, 2488.00000, 1
0, 2489.00000, 1
0, 2490.00000, 1
0, 2491.00000, 1
0, 2492.00000, 1
0, 2493.00000, 1
0, 2494.00000, 1
0, 2495.00000, 1
0, 2496.00000, 1
0, 2497.00000, 1
0, 2498.00000, 1
0, 2499.00000, 1
0, 2500.00000, 1
0, 2501.00000, 1
0, 2502.00000, 1
0, 2503.00000, 1
0, 2504.00000, 1
0, 2505.00000, 1
0, 2506.00000, 1
0, 2507.00000, 1
0, 2508.00000, 1
0, 2509.00000, 1
0, 2510.00000, 1
0, 2511.00000, 1
0, 2512.00000, 1
0, 2513.00000, 1
0, 2514.00000, 1
0, 2515.00000, 1
0, 2516.00000, 1
0, 2517.00000, 1
0, 2518.00000, 1
0, 2519.00000, 1
0, 2520.00000, 1
0, 2521.00000, 1
0, 2522.00000, 1
0, 2523.00000, 1
0, 2524.00000, 1
0, 2525.00000, 1
0, 2526.00000, 1
0, 2527.00000, 1
0, 2528.00000, 1
0, 2529.00000, 1
0, 2530.00000, 1
0, 2531.00000, 1
0, 2532.00000, 1
0, 2533.00000, 1
0, 2534.00000, 1
0, 2535.00000, 1
0, 2536.00000, 1
0, 2537.00000, 1
0, 2538.00000, 1
0, 2539.00000, 1
0, 2540.00000, 1
0, 2541.00000, 1
0, 2542.00000, 1
0, 2543.00000, 1
0, 2544.00000, 1
0, 2545.00000, 1
0, 2546.00000, 1
0, 2547.00000, 1
0, 2548.00000, 1
0, 2549.00000, 1
0, 2550.00000, 1
0, 2551.00000, 1
0, 2552.00000, 1
0, 2553.00000, 1
0, 2554.00000, 1
0, 2555.00000, 1
0, 2556.00000, 1
0, 2557.00000, 1
0, 2558.00000, 1
0, 2559.00000, 1
0, 2560.00000, 1
0, 2561.00000, 1
0, 2562.00000, 1
0, 2563.00000, 1
0, 2564.00000, 1
0, 2565.00000, 1
0, 2566.00000, 1
0, 2567.00000, 1
0, 2568.00000, 1
0, 2569.00000, 1
0, 2570.00000, 1
0, 2571.00000, 1
0, 2572.00000, 1
0, 2573.00000, 1
0, 2574.00000, 1
0, 2575.00000, 1
0, 2576.00000, 1
0, 2577.00000, 1
0, 2578.00000, 1
0, 2579.00000, 1
0, 2580.00000, 1
0, 2581.00000, 1
0, 2582.00000, 1
0, 2583.00000, 1
0, 2584.00000, 1
0, 2585.00000, 1
0, 2586.00000, 1
0, 2587.00000, 1
0, 2588.00000, 1
0, 2589.00000, 1
0, 2590.00000, 1
0, 2591.00000, 1
0, 2592.00000, 1
0, 2593.00000, 1
0, 2594.00000, 1
0, 2595.00000, 1
0, 2596.00000, 1
0, 2597.00000, 1
0, 2598.00000, 1
0, 2599.00000, 1
0, 2600.00000, 1
0, 2601.00000, 1
0, 2602.00000, 1
0, 2603.00000, 1
0, 2604.00000, 1
0, 2605.00000, 1
0, 2606.00000, 1
0, 2607.00000, 1
0, 2608.00000, 1
0, 2609.00000, 1
0, 2610.00000, 1
0, 2611.00000, 1
0, 2612.00000, 1
0, 2613.00000, 1
0, 2614.00000, 1
0, 2615.00000, 1
0, 2616.00000, 1
0, 2617.00000, 1
0, 2618.00000, 1
0, 2619.00000, 1
0, 2620.00000, 1
0, 2621.00000, 1
0, 2622.00000, 1
0, 2623.00000, 1
0, 2624.00000, 1
0, 2625.00000, 1
0, 2626.00000, 1
0, 2627.00000, 1
0, 2628.00000, 1
0, 2629.00000, 1
0, 2630.00000, 1
0, 2631.00000, 1
0, 2632.00000, 1
0, 2633.00000, 1
0, 2634.00000, 1
0, 2635.00000, 1
0, 2636.00000, 1
0, 2637.00000, 1
0, 2638.00000, 1
0, 2639.00000, 1
0, 2640.00000, 1
0, 2641.00000, 1
0, 2642.00000, 1
0, 2643.00000, 1
0, 2644.00000, 1
0, 2645.00000, 1
0, 2646.00000, 1
0, 2647.00000, 1
0, 2648.00000, 1
0, 2649.00000, 1
0, 2650.00000, 1
0, 2651.00000, 1
0, 2652.00000, 1
0, 2653.00000, 1
0, 2654.00000, 1
0, 2655.00000, 1
0, 2656.00000, 1
0, 2657.00000, 1
0, 2658.00000, 1
0, 2659.00000, 1
0, 2660.00000, 1
0, 2661.00000, 1
0, 2662.00000, 1
0, 2663.00000, 1
0, 2664.00000, 1
0, 2665.00000, 1
0, 2666.00000, 1
0, 2667.00000, 1
0, 2668.00000, 1
0, 2669.00000, 1
0, 2670.00000, 1
0, 2671.00000, 1
0, 2672.00000, 1
0, 2673.00000, 1
0, 2674.00000, 1
0, 2675.00000, 1
0, 2676.00000, 1
0, 2677.00000, 1
0, 2678.00000, 1
0, 2679.00000, 1
0, 2680.00000, 1
0, 2681.00000, 1
0, 2682.00000, 1
0, 2683.00000, 1
0, 2684.00000, 1
0, 2685.00000, 1
0, 2686.00000, 1
0, 2687.00000, 1
0, 2688.00000, 1
0, 2689.00000, 1
0, 2690.00000, 1
0, 2691.00000, 1
0, 2692.00000, 1
0, 2693.00000, 1
0, 2694.00000, 1
0, 2695.00000, 1
0, 2696.00000, 1
0, 2697.00000, 1
0, 2698.00000, 1
0, 2699.00000, 1
0, 2700.00000, 1
0, 2701.00000, 1
0, 2702.00000, 1
0, 2703.00000, 1
0, 2704.00000, 1
0, 2705.00000, 1
0, 2706.00000, 1
0, 2707.00000, 1
0, 2708.00000, 1
0, 2709.00000, 1
0, 2710.00000, 1
0, 2711.00000, 1
0, 2712.00000, 1
0, 2713.00000, 1
0, 2714.00000, 1
0, 2715.00000, 1
0, 2716.00000, 1
0, 2717.00000, 1
0, 2718.00000, 1
0, 2719.00000, 1
0, 2720.00000, 1
0, 2721.00000, 1
0, 2722.00000, 1
0, 2723.00000, 1
0, 2724.00000, 1
0, 2725.00000, 1
0, 2726.00000, 1
0, 2727.00000, 1
0, 2728.00000, 1
0, 2729.00000, 1
0, 2730.00000, 1
0, 2731.00000, 1
0, 2732.00000, 1
0, 2733.00000, 1
0, 2734.00000, 1
0, 2735.00000, 1
0, 2736.00000, 1
0, 2737.00000, 1
0, 2738.00000, 1
0, 2739.00000, 1
0, 2740.00000, 1
0, 2741.00000, 1
0, 2742.00000, 1
0, 2743.00000, 1
0, 2744.00000, 1
0, 2745.00000, 1
0, 2746.00000, 1
0, 2747.00000, 1
0, 2748.00000, 1
0, 2749.00000, 1
0, 2750.00000, 1
0, 2751.00000, 1
0, 2752.00000, 1
0, 2753.00000, 1
0, 2754.00000, 1
0, 2755.00000, 1
0, 2756.00000, 1
0, 2757.00000, 1
0, 2758.00000, 1
0, 2759.00000, 1
0, 2760.00000, 1
0, 2761.00000, 1
0, 2762.00000, 1
0, 2763.00000, 1
0, 2764.00000, 1
0, 2765.00000, 1
0, 2766.00000, 1
0, 2767.00000, 1
0, 2768.00000, 1
0, 2769.00000, 1
0, 2770.00000, 1
0, 2771.00000, 1
0, 2772.00000, 1
0, 2773.00000, 1
0, 2774.00000, 1
0, 2775.00000, 1
0, 2776.00000, 1
0, 2777.00000, 1
0, 2778.00000, 1
0, 2779.00000, 1
0, 2780.00000, 1
0, 2781.00000, 1
0, 2782.00000, 1
0, 2783.00000, 1
0, 2784.00000, 1
0, 2785.00000, 1
0, 2786.00000, 1
0, 2787.00000, 1
0, 2788.00000, 1
0, 2789.00000, 1
0, 2790.00000, 1
0, 2791.00000, 1
0, 2792.00000, 1
0, 2793.00000, 1
0, 2794.00000, 1
0, 2795.00000, 1
0, 2796.00000, 1
0, 2797.00000, 1
0, 2798.00000, 1
0, 2799.00000, 1
0, 2800.00000, 1
0, 2801.00000, 1
0, 2802.00000, 1
0, 2803.00000, 1
0, 2804.00000, 1
0, 2805.00000, 1
0, 2806.00000, 1
0, 2807.00000, 1
0, 2808.00000, 1
0, 2809.00000, 1
0, 2810.00000, 1
0, 2811.00000, 1
0, 2812.00000, 1
0, 2813.00000, 1
0, 2814.00000, 1
0, 2815.00000, 1
0, 2816.00000, 1
0, 2817.00000, 1
0, 2818.00000, 1
0, 2819.00000, 1
0, 2820.00000, 1
0, 2821.00000, 1
0, 2822.00000, 1
0, 2823.00000, 1
0, 2824.00000, 1
0, 2825.00000, 1
0, 2826.00000, 1
0, 2827.00000, 1
0, 2828.00000, 1
0, 2829.00000, 1
0, 2830.00000, 1
0, 2831.00000, 1
0, 2832.00000, 1
0, 2833.00000, 1
0, 2834.00000, 1
0, 2835.00000, 1
0, 2836.00000, 1
0, 2837.00000, 1
0, 2838.00000, 1
0, 2839.00000, 1
0, 2840.00000, 1
0, 2841.00000, 1
0, 2842.00000, 1
0, 2843.00000, 1
0, 2844.00000, 1
0, 2845.00000, 1
0, 2846.00000, 1
0, 2847.00000, 1
0, 2848.00000, 1
0, 2849.00000, 1
0, 2850.00000, 1
0, 2851.00000, 1
0, 2852.00000, 1
0, 2853.00000, 1
0, 2854.00000, 1
0, 2855.00000, 1
0, 2856.00000, 1
0, 2857.00000, 1
0, 2858.00000, 1
0, 2859.00000, 1
0, 2860.00000, 1
0, 2861.00000, 1
0, 2862.00000, 1
0, 2863.00000, 1
0, 2864.00000, 1
0, 2865.00000, 1
0, 2866.00000, 1
0, 2867.00000, 1
0, 2868.00000, 1
0, 2869.00000, 1
0, 2870.00000, 1
0, 2871.00000, 1
0, 2872.00000, 1
0, 2873.00000, 1
0, 2874.00000, 1
0, 2875.00000, 1
0, 2876.00000, 1
0, 2877.00000, 1
0, 2878.00000, 1
0, 2879.00000, 1
0, 2880.00000, 1
0, 2881.00000, 1
0, 2882.00000, 1
0, 2883.00000, 1
0, 2884.00000, 1
0, 2885.00000, 1
0, 2886.00000, 1
0, 2887.00000, 1
0, 2888.00000, 1
0, 2889.00000, 1
0, 2890.00000, 1
0, 2891.00000, 1
0, 2892.00000, 1
0, 2893.00000, 1
0, 2894.00000, 1
0, 2895.00000, 1
0, 2896.00000, 1
0, 2897.00000, 1
0, 2898.00000, 1
0, 2899.00000, 1
0, 2900.00000, 1
